id,domain
12287,gawker.com
12303,gbitt.info
12319,globes.co.il
12399,g5e.com
12410,globallap.com
12427,gsspat.jp
12507,giantbomb.com
12602,gaohuaassetmanagement.cn
12643,gorodok.bz
12652,globalsources.com
12691,grofers.com
12712,govtschemes.in
12753,gamemasha.com
12767,gperya.com
12810,golem.de
12811,glm789.com
12812,goadopt.io
12825,gotolstoy.com
12842,gauthmath.com
12893,ggwhitehawk.com
12902,gslb.com
12919,gamenila.com
12934,gale.com
12944,gold365.blue
12986,gstatic.cn
13007,glean.com
13115,goodwe-power.com
13130,gobankingrates.com
13138,getclicky.com
13149,google.net
13154,gq-magazine.co.uk
13157,grist.org
13175,gkg.net
13190,governmentjobs.com
13196,government.ru
13200,ga.gov
13222,go.link
13247,gojekapi.com
13251,gameinformer.com
13316,g.cn
13360,grindr.mobi
13386,g123.jp
13449,g-cloud.by
13466,geico.com
13516,gov.hu
13521,gls-group.com
13531,global.gc.ca
13565,ghe.com
13635,grupoloading.com
13648,gmlinteractive.com
13663,gtdinternet.com
13696,gold-usergeneratedcontent.net
13711,getgocdn.com
13764,givebutter.com
13783,gab.com
13806,gbqofs.io
13840,guitarcenter.com
13891,graphicriver.net
13894,gate.io
13945,gfycat.com
14006,gcr.io
14008,gearupportal.com
14035,glitchproductions.store
14042,g2afse.com
14127,gothamist.com
14137,glassdoor.co.in
14148,grammy.com
14218,gcs-web.com
14285,gong.io
14319,giroditalia.it
14342,groups.io
14422,gfsrv.net
14424,gu-st.ru
14502,gsupport.support
14508,gluops.com
14578,globalprivacycontrol.org
14619,goodsync.com
14633,gdpr.eu
14653,gamma.nl
14654,givefreely.com
14700,gdz.ru
14702,gamedeveloper.com
14781,gearpatrol.com
14787,geniussports.com
14810,goodnovel.com
14821,guess.eu
14858,giavang.org
14864,groovinads.com
14954,gamesview.shop
14970,galaxus.ch
14971,gigaom.com
14978,ggpluso.com
14990,gsmxs.com
15003,granjamillonaria.com
15018,grnet.gr
15027,gda.pl
15058,gpt32.com
15102,gib.gov.tr
15106,godagree.com
15155,globed.dev
15159,goznak.ru
15192,gastronom.ru
15196,gracenote.com
15244,guim.co.uk
15269,gazzettaufficiale.it
15275,gseb.org
15306,grabpay.com
15347,global.com
15367,gamesindustry.biz
15380,gliacloud.com
15394,gliastudios.com
15403,gopuff.com
15422,glovoapp.com
15433,goairgap.com
15438,gumtree.com.au
15441,gogl9.com
15442,gaigu11.net
15489,glancecdn.net
15562,govtrack.us
15576,gameresourceshub.top
15583,gdz-raketa.ru
15644,gambling.com
15674,g-dns.com
15678,gloryads.ru
15688,gusto.com
15718,gabia.co.kr
15732,gouvernement.fr
15780,globalresearch.ca
15803,getcontact.com
15826,gazetaprawna.pl
15862,grandpashabet8201.com
15978,gonewsvod.com
16017,gva.be
16073,golabs.io
16100,gamersky.com
16112,gurufocus.com
16117,gazetadopovo.com.br
16148,gettyimages.in
16149,gazprom-neft.ru
16161,gssprt.jp
16178,gov.uz
16195,genome.gov
16241,gldmel.com
16267,globalsecurity.org
16290,gcprivacy.id
16307,gag.gg
16366,geotab.com
16408,gc.com
16418,gorgias.help
16445,groq.com
16450,grokipedia.com
16472,gleam.io
16474,gasbuddy.com
16485,goodmorningamerica.com
16542,gptzero.me
16548,g2crowd.com
16556,gazelzone.com
16597,galleryvalery.com
16607,gamer-network.uk
16641,gloria.tv
16646,greatplacetowork.com
16654,gocarrot.com
16674,gannettdigital.com
16779,gafg.com
16782,gotomypc.com
16816,gamefound.com
16842,gov.on.ca
16870,griffith.edu.au
16879,guardian.ng
16906,geocities.ws
16924,gmanetwork.com
16958,gr-assets.com
16984,gcu.edu
17019,gohighlevel.com
17025,glasswire.com
17073,gametwist.com
17083,gamedistribution.com
17159,gcprivacy.net
17176,gapixus.com
17209,gethompy.com
